FileID,actorID,Emotion,SentenceID
1056_IEO_SAD_MD,1056,SAD,IEO
1036_IEO_SAD_MD,1036,SAD,IEO
1029_MTI_DIS_XX,1029,DIS,MTI
1066_WSI_FEA_XX,1066,FEA,WSI
1073_TAI_SAD_XX,1073,SAD,TAI
1066_IOM_HAP_XX,1066,HAP,IOM
1035_IEO_DIS_MD,1035,DIS,IEO
1012_IOM_FEA_XX,1012,FEA,IOM
1048_ITH_HAP_XX,1048,HAP,ITH
1072_IEO_SAD_HI,1072,SAD,IEO
1018_IWL_FEA_XX,1018,FEA,IWL
1066_IEO_SAD_HI,1066,SAD,IEO
1081_TSI_ANG_XX,1081,ANG,TSI
1020_DFA_FEA_XX,1020,FEA,DFA
1031_WSI_NEU_XX,1031,NEU,WSI
1006_DFA_NEU_XX,1006,NEU,DFA
1029_IWW_FEA_XX,1029,FEA,IWW
1025_DFA_NEU_XX,1025,NEU,DFA
1071_IEO_HAP_LO,1071,HAP,IEO
1064_IEO_ANG_LO,1064,ANG,IEO
1038_DFA_SAD_XX,1038,SAD,DFA
1039_DFA_ANG_XX,1039,ANG,DFA
1031_IEO_ANG_MD,1031,ANG,IEO
1052_DFA_ANG_XX,1052,ANG,DFA
1030_ITS_SAD_XX,1030,SAD,ITS
1001_WSI_NEU_XX,1001,NEU,WSI
1026_TIE_FEA_XX,1026,FEA,TIE
1080_TAI_HAP_XX,1080,HAP,TAI
1080_IEO_ANG_HI,1080,ANG,IEO
1072_IEO_HAP_MD,1072,HAP,IEO
1040_TAI_HAP_XX,1040,HAP,TAI
1059_TIE_FEA_XX,1059,FEA,TIE
1076_IWL_NEU_XX,1076,NEU,IWL
1021_WSI_ANG_XX,1021,ANG,WSI
1009_IWL_FEA_XX,1009,FEA,IWL
1018_IEO_DIS_MD,1018,DIS,IEO
1015_IEO_DIS_HI,1015,DIS,IEO
1032_TAI_FEA_XX,1032,FEA,TAI
1027_ITS_SAD_XX,1027,SAD,ITS
1003_IEO_NEU_XX,1003,NEU,IEO
1078_IWL_DIS_XX,1078,DIS,IWL
1089_IOM_HAP_XX,1089,HAP,IOM
1015_IWW_FEA_XX,1015,FEA,IWW
1054_TIE_HAP_XX,1054,HAP,TIE
1043_ITH_FEA_XX,1043,FEA,ITH
1074_IEO_FEA_MD,1074,FEA,IEO
1048_IWW_HAP_XX,1048,HAP,IWW
1030_ITH_NEU_XX,1030,NEU,ITH
1041_DFA_NEU_XX,1041,NEU,DFA
1037_IEO_SAD_HI,1037,SAD,IEO
1007_ITS_DIS_XX,1007,DIS,ITS
1032_MTI_DIS_XX,1032,DIS,MTI
1074_IOM_HAP_XX,1074,HAP,IOM
1086_MTI_HAP_XX,1086,HAP,MTI
1081_TAI_ANG_XX,1081,ANG,TAI
1062_IOM_SAD_XX,1062,SAD,IOM
1029_IOM_HAP_XX,1029,HAP,IOM
1059_IEO_ANG_LO,1059,ANG,IEO
1065_IOM_HAP_XX,1065,HAP,IOM
1002_IWW_SAD_XX,1002,SAD,IWW
1055_IEO_HAP_MD,1055,HAP,IEO
1072_IEO_SAD_MD,1072,SAD,IEO
1016_IWW_DIS_XX,1016,DIS,IWW
1054_DFA_HAP_XX,1054,HAP,DFA
1003_IEO_SAD_LO,1003,SAD,IEO
1016_IEO_SAD_MD,1016,SAD,IEO
1039_TIE_DIS_XX,1039,DIS,TIE
1083_ITH_HAP_XX,1083,HAP,ITH
1089_IWL_SAD_XX,1089,SAD,IWL
1048_MTI_SAD_XX,1048,SAD,MTI
1057_TIE_ANG_XX,1057,ANG,TIE
1080_DFA_HAP_XX,1080,HAP,DFA
1007_TIE_SAD_XX,1007,SAD,TIE
1010_TAI_NEU_XX,1010,NEU,TAI
1040_ITS_SAD_XX,1040,SAD,ITS
1002_WSI_ANG_XX,1002,ANG,WSI
1057_TSI_HAP_XX,1057,HAP,TSI
1033_IEO_FEA_MD,1033,FEA,IEO
1017_TSI_NEU_XX,1017,NEU,TSI
1038_ITS_NEU_XX,1038,NEU,ITS
1087_TAI_ANG_XX,1087,ANG,TAI
1058_IOM_SAD_XX,1058,SAD,IOM
1022_IEO_SAD_LO,1022,SAD,IEO
1033_IEO_HAP_LO,1033,HAP,IEO
1012_ITH_DIS_XX,1012,DIS,ITH
1065_IWL_NEU_XX,1065,NEU,IWL
1087_TAI_SAD_XX,1087,SAD,TAI
1039_IOM_DIS_XX,1039,DIS,IOM
1081_ITS_NEU_XX,1081,NEU,ITS
1057_IEO_FEA_HI,1057,FEA,IEO
1016_MTI_FEA_XX,1016,FEA,MTI
1057_ITS_ANG_XX,1057,ANG,ITS
1025_TSI_HAP_XX,1025,HAP,TSI
1049_TIE_FEA_XX,1049,FEA,TIE
1089_WSI_FEA_XX,1089,FEA,WSI
1042_TAI_DIS_XX,1042,DIS,TAI
1060_ITS_NEU_XX,1060,NEU,ITS
1087_IEO_HAP_LO,1087,HAP,IEO
1031_IEO_FEA_LO,1031,FEA,IEO
1034_IEO_DIS_HI,1034,DIS,IEO
1015_TIE_HAP_XX,1015,HAP,TIE
1078_IEO_SAD_HI,1078,SAD,IEO
1057_IEO_DIS_MD,1057,DIS,IEO
1079_TIE_HAP_XX,1079,HAP,TIE
1039_MTI_DIS_XX,1039,DIS,MTI
1038_IEO_DIS_HI,1038,DIS,IEO
1023_TAI_FEA_XX,1023,FEA,TAI
1079_WSI_DIS_XX,1079,DIS,WSI
1066_IWL_ANG_XX,1066,ANG,IWL
1005_ITS_FEA_XX,1005,FEA,ITS
1063_TIE_NEU_XX,1063,NEU,TIE
1066_ITS_DIS_XX,1066,DIS,ITS
1063_IWL_FEA_XX,1063,FEA,IWL
1061_TSI_NEU_XX,1061,NEU,TSI
1027_TIE_NEU_XX,1027,NEU,TIE
1065_TIE_NEU_XX,1065,NEU,TIE
1015_MTI_FEA_XX,1015,FEA,MTI
1067_ITS_HAP_XX,1067,HAP,ITS
1090_ITH_ANG_XX,1090,ANG,ITH
1041_TIE_HAP_XX,1041,HAP,TIE
1019_DFA_HAP_XX,1019,HAP,DFA
1044_MTI_DIS_XX,1044,DIS,MTI
1015_ITH_SAD_XX,1015,SAD,ITH
1034_ITH_DIS_XX,1034,DIS,ITH
1064_MTI_ANG_XX,1064,ANG,MTI
1009_IEO_HAP_MD,1009,HAP,IEO
1077_IEO_FEA_LO,1077,FEA,IEO
1001_IEO_FEA_MD,1001,FEA,IEO
1053_ITS_FEA_XX,1053,FEA,ITS
1041_IEO_NEU_XX,1041,NEU,IEO
1028_TSI_HAP_XX,1028,HAP,TSI
1065_IWL_HAP_XX,1065,HAP,IWL
1044_IEO_HAP_LO,1044,HAP,IEO
1053_IEO_ANG_LO,1053,ANG,IEO
1073_IWL_FEA_XX,1073,FEA,IWL
1024_IWW_HAP_XX,1024,HAP,IWW
1045_TSI_HAP_XX,1045,HAP,TSI
1066_TIE_HAP_XX,1066,HAP,TIE
1016_TAI_NEU_XX,1016,NEU,TAI
1089_ITS_FEA_XX,1089,FEA,ITS
1030_ITH_ANG_XX,1030,ANG,ITH
1090_IWW_SAD_XX,1090,SAD,IWW
1071_TIE_DIS_XX,1071,DIS,TIE
1090_IOM_DIS_XX,1090,DIS,IOM
1008_IWL_SAD_XX,1008,SAD,IWL
1019_TIE_DIS_XX,1019,DIS,TIE
1036_WSI_DIS_XX,1036,DIS,WSI
1070_IOM_ANG_XX,1070,ANG,IOM
1087_IEO_ANG_MD,1087,ANG,IEO
1085_DFA_SAD_XX,1085,SAD,DFA
1028_TAI_NEU_XX,1028,NEU,TAI
1075_WSI_DIS_XX,1075,DIS,WSI
1071_IWL_HAP_XX,1071,HAP,IWL
1032_IEO_ANG_LO,1032,ANG,IEO
1036_DFA_HAP_XX,1036,HAP,DFA
1057_IEO_DIS_LO,1057,DIS,IEO
1002_TAI_HAP_XX,1002,HAP,TAI
1025_IEO_SAD_HI,1025,SAD,IEO
1064_ITH_FEA_XX,1064,FEA,ITH
1041_TSI_HAP_XX,1041,HAP,TSI
1001_IWL_HAP_XX,1001,HAP,IWL
1045_TAI_HAP_XX,1045,HAP,TAI
1062_IEO_HAP_LO,1062,HAP,IEO
1055_IOM_ANG_XX,1055,ANG,IOM
1071_ITS_SAD_XX,1071,SAD,ITS
1067_IEO_ANG_HI,1067,ANG,IEO
1066_TSI_DIS_XX,1066,DIS,TSI
1061_MTI_FEA_XX,1061,FEA,MTI
1040_DFA_NEU_XX,1040,NEU,DFA
1089_DFA_FEA_XX,1089,FEA,DFA
1067_TSI_FEA_XX,1067,FEA,TSI
1071_IOM_SAD_XX,1071,SAD,IOM
1063_IOM_ANG_XX,1063,ANG,IOM
1066_ITH_ANG_XX,1066,ANG,ITH
1086_DFA_NEU_XX,1086,NEU,DFA
1082_IEO_ANG_LO,1082,ANG,IEO
1006_TIE_ANG_XX,1006,ANG,TIE
1068_MTI_ANG_XX,1068,ANG,MTI
1003_MTI_NEU_XX,1003,NEU,MTI
1066_MTI_DIS_XX,1066,DIS,MTI
1001_DFA_HAP_XX,1001,HAP,DFA
1023_WSI_FEA_XX,1023,FEA,WSI
1042_IOM_HAP_XX,1042,HAP,IOM
1047_IWL_NEU_XX,1047,NEU,IWL
1015_IOM_DIS_XX,1015,DIS,IOM
1073_ITH_ANG_XX,1073,ANG,ITH
1020_WSI_HAP_XX,1020,HAP,WSI
1088_TIE_HAP_XX,1088,HAP,TIE
1048_IOM_DIS_XX,1048,DIS,IOM
1072_IEO_HAP_HI,1072,HAP,IEO
1056_IWW_SAD_XX,1056,SAD,IWW
1068_TAI_FEA_XX,1068,FEA,TAI
1017_TAI_DIS_XX,1017,DIS,TAI
1069_ITH_DIS_XX,1069,DIS,ITH
1009_IWL_HAP_XX,1009,HAP,IWL
1020_IWL_HAP_XX,1020,HAP,IWL
1033_ITH_FEA_XX,1033,FEA,ITH
1061_ITS_SAD_XX,1061,SAD,ITS
1041_ITH_FEA_XX,1041,FEA,ITH
1054_IWL_HAP_XX,1054,HAP,IWL
1009_IEO_ANG_HI,1009,ANG,IEO
1078_WSI_FEA_XX,1078,FEA,WSI
1001_IOM_ANG_XX,1001,ANG,IOM
1035_ITS_DIS_XX,1035,DIS,ITS
1079_ITS_ANG_XX,1079,ANG,ITS
1061_IWW_NEU_XX,1061,NEU,IWW
1027_DFA_SAD_XX,1027,SAD,DFA
1059_WSI_HAP_XX,1059,HAP,WSI
1043_TIE_NEU_XX,1043,NEU,TIE
1051_ITH_HAP_XX,1051,HAP,ITH
1083_TAI_SAD_XX,1083,SAD,TAI
1021_MTI_ANG_XX,1021,ANG,MTI
1003_TSI_NEU_XX,1003,NEU,TSI
1027_ITH_NEU_XX,1027,NEU,ITH
1043_ITH_HAP_XX,1043,HAP,ITH
1062_MTI_ANG_XX,1062,ANG,MTI
1052_TSI_SAD_XX,1052,SAD,TSI
1053_WSI_SAD_XX,1053,SAD,WSI
1028_TAI_SAD_XX,1028,SAD,TAI
1019_IWL_NEU_XX,1019,NEU,IWL
1079_IWW_FEA_XX,1079,FEA,IWW
1051_ITS_HAP_XX,1051,HAP,ITS
1043_DFA_FEA_XX,1043,FEA,DFA
1057_TIE_HAP_XX,1057,HAP,TIE
1064_TSI_HAP_XX,1064,HAP,TSI
1076_IEO_FEA_MD,1076,FEA,IEO
1044_IWL_SAD_XX,1044,SAD,IWL
1060_TSI_SAD_XX,1060,SAD,TSI
1072_IWW_FEA_XX,1072,FEA,IWW
1007_IWL_NEU_XX,1007,NEU,IWL
1036_TIE_ANG_XX,1036,ANG,TIE
1056_IEO_HAP_MD,1056,HAP,IEO
1053_TIE_HAP_XX,1053,HAP,TIE
1081_TAI_NEU_XX,1081,NEU,TAI
1051_ITH_ANG_XX,1051,ANG,ITH
1055_ITH_DIS_XX,1055,DIS,ITH
1018_ITS_HAP_XX,1018,HAP,ITS
1090_IOM_ANG_XX,1090,ANG,IOM
1011_WSI_NEU_XX,1011,NEU,WSI
1059_TIE_DIS_XX,1059,DIS,TIE
1045_IEO_ANG_HI,1045,ANG,IEO
1051_MTI_DIS_XX,1051,DIS,MTI
1016_IEO_ANG_MD,1016,ANG,IEO
1007_IOM_SAD_XX,1007,SAD,IOM
1040_DFA_SAD_XX,1040,SAD,DFA
1068_TAI_ANG_XX,1068,ANG,TAI
1033_IWL_HAP_XX,1033,HAP,IWL
1040_TAI_SAD_XX,1040,SAD,TAI
1082_IOM_SAD_XX,1082,SAD,IOM
1010_WSI_ANG_XX,1010,ANG,WSI
1041_IEO_DIS_LO,1041,DIS,IEO
1058_ITS_HAP_XX,1058,HAP,ITS
1056_TIE_SAD_XX,1056,SAD,TIE
1079_IWL_NEU_XX,1079,NEU,IWL
1073_TAI_HAP_XX,1073,HAP,TAI
1063_TSI_DIS_XX,1063,DIS,TSI
1064_IWW_SAD_XX,1064,SAD,IWW
1091_WSI_FEA_XX,1091,FEA,WSI
1065_IEO_FEA_HI,1065,FEA,IEO
1069_IWW_NEU_XX,1069,NEU,IWW
1059_IEO_FEA_LO,1059,FEA,IEO
1006_MTI_FEA_XX,1006,FEA,MTI
1008_DFA_FEA_XX,1008,FEA,DFA
1044_IEO_ANG_LO,1044,ANG,IEO
1049_ITH_ANG_XX,1049,ANG,ITH
1074_IEO_ANG_HI,1074,ANG,IEO
1060_WSI_NEU_XX,1060,NEU,WSI
1019_IOM_NEU_XX,1019,NEU,IOM
1061_ITS_NEU_XX,1061,NEU,ITS
1035_IEO_HAP_MD,1035,HAP,IEO
1091_TAI_FEA_XX,1091,FEA,TAI
1048_MTI_ANG_XX,1048,ANG,MTI
1084_IEO_NEU_XX,1084,NEU,IEO
1077_DFA_DIS_XX,1077,DIS,DFA
1041_TSI_FEA_XX,1041,FEA,TSI
1056_MTI_FEA_XX,1056,FEA,MTI
1012_IWW_ANG_XX,1012,ANG,IWW
1040_IWW_NEU_XX,1040,NEU,IWW
1023_ITH_DIS_XX,1023,DIS,ITH
1078_ITS_ANG_XX,1078,ANG,ITS
1059_TAI_DIS_XX,1059,DIS,TAI
1015_IWL_FEA_XX,1015,FEA,IWL
1057_TIE_NEU_XX,1057,NEU,TIE
1012_MTI_NEU_XX,1012,NEU,MTI
1062_ITS_SAD_XX,1062,SAD,ITS
1082_IWL_SAD_XX,1082,SAD,IWL
1077_TIE_HAP_XX,1077,HAP,TIE
1072_ITH_DIS_XX,1072,DIS,ITH
1039_TAI_DIS_XX,1039,DIS,TAI
1062_ITH_SAD_XX,1062,SAD,ITH
1008_IOM_DIS_XX,1008,DIS,IOM
1007_IWL_ANG_XX,1007,ANG,IWL
1012_IWL_NEU_XX,1012,NEU,IWL
1033_TSI_ANG_XX,1033,ANG,TSI
1030_IEO_DIS_MD,1030,DIS,IEO
1038_DFA_HAP_XX,1038,HAP,DFA
1090_IWL_SAD_XX,1090,SAD,IWL
1064_IEO_ANG_MD,1064,ANG,IEO
1077_TIE_ANG_XX,1077,ANG,TIE
1046_IEO_FEA_HI,1046,FEA,IEO
1090_TSI_DIS_XX,1090,DIS,TSI
1060_IWL_NEU_XX,1060,NEU,IWL
1009_TIE_NEU_XX,1009,NEU,TIE
1035_IWW_ANG_XX,1035,ANG,IWW
1020_IEO_ANG_MD,1020,ANG,IEO
1042_TIE_DIS_XX,1042,DIS,TIE
1029_IWL_SAD_XX,1029,SAD,IWL
1047_TAI_ANG_XX,1047,ANG,TAI
1005_IEO_DIS_MD,1005,DIS,IEO
1044_TAI_NEU_XX,1044,NEU,TAI
1062_TIE_FEA_XX,1062,FEA,TIE
1019_ITS_FEA_XX,1019,FEA,ITS
1077_IOM_FEA_XX,1077,FEA,IOM
1051_DFA_ANG_XX,1051,ANG,DFA
1026_TIE_HAP_XX,1026,HAP,TIE
1067_IWW_FEA_XX,1067,FEA,IWW
1040_TIE_DIS_XX,1040,DIS,TIE
1082_IEO_SAD_HI,1082,SAD,IEO
1022_WSI_HAP_XX,1022,HAP,WSI
1007_TIE_NEU_XX,1007,NEU,TIE
1049_TSI_ANG_XX,1049,ANG,TSI
1020_ITH_FEA_XX,1020,FEA,ITH
1076_IWW_ANG_XX,1076,ANG,IWW
1038_IOM_NEU_XX,1038,NEU,IOM
1066_IEO_FEA_MD,1066,FEA,IEO
1019_WSI_ANG_XX,1019,ANG,WSI
1036_IEO_DIS_HI,1036,DIS,IEO
1024_IOM_NEU_XX,1024,NEU,IOM
1024_TIE_ANG_XX,1024,ANG,TIE
1091_DFA_SAD_XX,1091,SAD,DFA
1039_TIE_HAP_XX,1039,HAP,TIE
1046_TAI_DIS_XX,1046,DIS,TAI
1003_DFA_SAD_XX,1003,SAD,DFA
1082_IEO_FEA_LO,1082,FEA,IEO
1002_ITS_SAD_XX,1002,SAD,ITS
1040_TIE_SAD_XX,1040,SAD,TIE
1031_IEO_SAD_HI,1031,SAD,IEO
1073_IEO_NEU_XX,1073,NEU,IEO
1006_ITS_HAP_XX,1006,HAP,ITS
1044_IWW_SAD_XX,1044,SAD,IWW
1021_ITS_NEU_XX,1021,NEU,ITS
1064_TAI_HAP_XX,1064,HAP,TAI
1058_DFA_FEA_XX,1058,FEA,DFA
1034_IWW_SAD_XX,1034,SAD,IWW
1052_IWL_HAP_XX,1052,HAP,IWL
1010_TAI_DIS_XX,1010,DIS,TAI
1004_MTI_NEU_XX,1004,NEU,MTI
1026_ITH_DIS_XX,1026,DIS,ITH
1001_MTI_HAP_XX,1001,HAP,MTI
1006_IOM_NEU_XX,1006,NEU,IOM
1036_IOM_DIS_XX,1036,DIS,IOM
1040_ITH_DIS_XX,1040,DIS,ITH
1060_IWL_HAP_XX,1060,HAP,IWL
1059_TAI_FEA_XX,1059,FEA,TAI
1021_TSI_HAP_XX,1021,HAP,TSI
1028_IEO_DIS_HI,1028,DIS,IEO
1083_IEO_FEA_MD,1083,FEA,IEO
1042_IEO_FEA_LO,1042,FEA,IEO
1062_IWL_HAP_XX,1062,HAP,IWL
1068_TSI_NEU_XX,1068,NEU,TSI
1023_IWL_FEA_XX,1023,FEA,IWL
1058_IEO_DIS_HI,1058,DIS,IEO
1042_ITH_SAD_XX,1042,SAD,ITH
1061_TIE_NEU_XX,1061,NEU,TIE
1043_IEO_SAD_LO,1043,SAD,IEO
1009_ITS_ANG_XX,1009,ANG,ITS
1015_TSI_NEU_XX,1015,NEU,TSI
1050_IOM_SAD_XX,1050,SAD,IOM
1027_IEO_ANG_MD,1027,ANG,IEO
1055_TAI_HAP_XX,1055,HAP,TAI
1089_TAI_NEU_XX,1089,NEU,TAI
1011_IEO_SAD_MD,1011,SAD,IEO
1018_WSI_DIS_XX,1018,DIS,WSI
1056_IOM_ANG_XX,1056,ANG,IOM
1024_IEO_SAD_HI,1024,SAD,IEO
1025_IWL_ANG_XX,1025,ANG,IWL
1048_IWL_FEA_XX,1048,FEA,IWL
1055_TSI_SAD_XX,1055,SAD,TSI
1023_TIE_FEA_XX,1023,FEA,TIE
1061_WSI_SAD_XX,1061,SAD,WSI
1058_TIE_DIS_XX,1058,DIS,TIE
1048_IWL_DIS_XX,1048,DIS,IWL
1032_IWW_NEU_XX,1032,NEU,IWW
1044_ITH_HAP_XX,1044,HAP,ITH
1070_IWW_HAP_XX,1070,HAP,IWW
1067_IEO_SAD_LO,1067,SAD,IEO
1037_IWL_DIS_XX,1037,DIS,IWL
1082_IWL_DIS_XX,1082,DIS,IWL
1086_TIE_DIS_XX,1086,DIS,TIE
1008_IEO_HAP_LO,1008,HAP,IEO
1074_DFA_NEU_XX,1074,NEU,DFA
1063_IWL_DIS_XX,1063,DIS,IWL
1069_TAI_ANG_XX,1069,ANG,TAI
1039_IEO_SAD_MD,1039,SAD,IEO
1045_IEO_DIS_LO,1045,DIS,IEO
1026_IEO_FEA_LO,1026,FEA,IEO
1091_IWW_ANG_XX,1091,ANG,IWW
1083_IOM_NEU_XX,1083,NEU,IOM
1082_WSI_ANG_XX,1082,ANG,WSI
1021_TIE_ANG_XX,1021,ANG,TIE
1029_TSI_HAP_XX,1029,HAP,TSI
1043_MTI_ANG_XX,1043,ANG,MTI
1005_IEO_DIS_LO,1005,DIS,IEO
1057_ITH_DIS_XX,1057,DIS,ITH
1013_TSI_HAP_XX,1013,HAP,TSI
1071_TSI_ANG_XX,1071,ANG,TSI
1008_ITH_NEU_XX,1008,NEU,ITH
1003_IWL_SAD_XX,1003,SAD,IWL
1030_ITH_HAP_XX,1030,HAP,ITH
1066_IWL_SAD_XX,1066,SAD,IWL
1023_IWW_SAD_XX,1023,SAD,IWW
1024_TIE_NEU_XX,1024,NEU,TIE
1084_ITS_SAD_XX,1084,SAD,ITS
1048_IEO_FEA_HI,1048,FEA,IEO
1052_IEO_SAD_MD,1052,SAD,IEO
1056_IWL_NEU_XX,1056,NEU,IWL
1061_IEO_ANG_LO,1061,ANG,IEO
1032_TAI_HAP_XX,1032,HAP,TAI
1057_IWL_FEA_XX,1057,FEA,IWL
1085_IEO_ANG_MD,1085,ANG,IEO
1062_IEO_HAP_HI,1062,HAP,IEO
1087_IWL_SAD_XX,1087,SAD,IWL
1007_TAI_SAD_XX,1007,SAD,TAI
1015_WSI_HAP_XX,1015,HAP,WSI
1087_IOM_NEU_XX,1087,NEU,IOM
1087_TIE_HAP_XX,1087,HAP,TIE
1013_IWW_DIS_XX,1013,DIS,IWW
1001_TIE_NEU_XX,1001,NEU,TIE
1056_DFA_NEU_XX,1056,NEU,DFA
1031_TIE_FEA_XX,1031,FEA,TIE
1066_TAI_NEU_XX,1066,NEU,TAI
1031_MTI_ANG_XX,1031,ANG,MTI
1066_WSI_DIS_XX,1066,DIS,WSI
1062_IWL_SAD_XX,1062,SAD,IWL
1074_IWL_DIS_XX,1074,DIS,IWL
1091_DFA_NEU_XX,1091,NEU,DFA
1074_IEO_SAD_MD,1074,SAD,IEO
1019_TIE_FEA_XX,1019,FEA,TIE
1020_MTI_SAD_XX,1020,SAD,MTI
1086_MTI_ANG_XX,1086,ANG,MTI
1017_ITS_FEA_XX,1017,FEA,ITS
1026_TSI_DIS_XX,1026,DIS,TSI
1081_MTI_FEA_XX,1081,FEA,MTI
1022_TSI_SAD_XX,1022,SAD,TSI
1002_TIE_SAD_XX,1002,SAD,TIE
1083_IWW_FEA_XX,1083,FEA,IWW
1088_IWL_SAD_XX,1088,SAD,IWL
1065_TAI_DIS_XX,1065,DIS,TAI
1016_IWL_HAP_XX,1016,HAP,IWL
1088_IEO_FEA_HI,1088,FEA,IEO
1066_ITH_SAD_XX,1066,SAD,ITH
1015_MTI_HAP_XX,1015,HAP,MTI
1056_IWW_NEU_XX,1056,NEU,IWW
1082_TIE_DIS_XX,1082,DIS,TIE
1046_IWL_SAD_XX,1046,SAD,IWL
1043_ITS_FEA_XX,1043,FEA,ITS
1057_MTI_SAD_XX,1057,SAD,MTI
1007_TIE_DIS_XX,1007,DIS,TIE
1029_MTI_ANG_XX,1029,ANG,MTI
1016_TAI_HAP_XX,1016,HAP,TAI
1072_IWL_ANG_XX,1072,ANG,IWL
1047_IWL_DIS_XX,1047,DIS,IWL
1037_ITH_HAP_XX,1037,HAP,ITH
1077_MTI_NEU_XX,1077,NEU,MTI
1057_TAI_DIS_XX,1057,DIS,TAI
1004_TAI_NEU_XX,1004,NEU,TAI
1003_TSI_SAD_XX,1003,SAD,TSI
1075_MTI_FEA_XX,1075,FEA,MTI
1029_ITH_SAD_XX,1029,SAD,ITH
1057_WSI_FEA_XX,1057,FEA,WSI
1004_IWL_HAP_XX,1004,HAP,IWL
1032_TAI_SAD_XX,1032,SAD,TAI
1061_IEO_SAD_LO,1061,SAD,IEO
1086_DFA_DIS_XX,1086,DIS,DFA
1045_IEO_SAD_HI,1045,SAD,IEO
1001_IWL_FEA_XX,1001,FEA,IWL
1061_IWL_SAD_XX,1061,SAD,IWL
1020_TAI_NEU_XX,1020,NEU,TAI
1023_WSI_ANG_XX,1023,ANG,WSI
1065_ITH_NEU_XX,1065,NEU,ITH
1024_IOM_SAD_XX,1024,SAD,IOM
1037_DFA_ANG_XX,1037,ANG,DFA
1022_WSI_NEU_XX,1022,NEU,WSI
1022_IOM_HAP_XX,1022,HAP,IOM
1091_TIE_NEU_XX,1091,NEU,TIE
1011_IWL_HAP_XX,1011,HAP,IWL
1045_IWW_HAP_XX,1045,HAP,IWW
1062_MTI_SAD_XX,1062,SAD,MTI
1034_TSI_NEU_XX,1034,NEU,TSI
1075_IEO_HAP_MD,1075,HAP,IEO
1020_IOM_DIS_XX,1020,DIS,IOM
1011_MTI_SAD_XX,1011,SAD,MTI
1017_IWW_FEA_XX,1017,FEA,IWW
1078_TIE_NEU_XX,1078,NEU,TIE
1080_IWL_SAD_XX,1080,SAD,IWL
1022_IEO_FEA_HI,1022,FEA,IEO
1067_ITH_NEU_XX,1067,NEU,ITH
1035_TAI_ANG_XX,1035,ANG,TAI
1051_IWW_NEU_XX,1051,NEU,IWW
1045_IWW_NEU_XX,1045,NEU,IWW
1058_IWL_NEU_XX,1058,NEU,IWL
1009_IOM_SAD_XX,1009,SAD,IOM
1039_ITS_ANG_XX,1039,ANG,ITS
1050_WSI_HAP_XX,1050,HAP,WSI
1055_IEO_DIS_MD,1055,DIS,IEO
1061_ITH_FEA_XX,1061,FEA,ITH
1047_MTI_SAD_XX,1047,SAD,MTI
1063_ITH_FEA_XX,1063,FEA,ITH
1042_MTI_SAD_XX,1042,SAD,MTI
1030_IWW_FEA_XX,1030,FEA,IWW
1078_IEO_FEA_HI,1078,FEA,IEO
1048_IEO_DIS_MD,1048,DIS,IEO
1017_IEO_DIS_MD,1017,DIS,IEO
1010_TIE_FEA_XX,1010,FEA,TIE
1034_ITH_SAD_XX,1034,SAD,ITH
1055_ITS_DIS_XX,1055,DIS,ITS
1032_TSI_NEU_XX,1032,NEU,TSI
1032_DFA_NEU_XX,1032,NEU,DFA
1080_IOM_ANG_XX,1080,ANG,IOM
1027_IWW_ANG_XX,1027,ANG,IWW
1003_ITS_NEU_XX,1003,NEU,ITS
1062_TAI_SAD_XX,1062,SAD,TAI
1073_IOM_DIS_XX,1073,DIS,IOM
1077_IEO_DIS_LO,1077,DIS,IEO
1069_WSI_SAD_XX,1069,SAD,WSI
1091_ITH_HAP_XX,1091,HAP,ITH
1071_IEO_DIS_MD,1071,DIS,IEO
1023_DFA_NEU_XX,1023,NEU,DFA
1067_MTI_DIS_XX,1067,DIS,MTI
1048_DFA_FEA_XX,1048,FEA,DFA
1032_WSI_ANG_XX,1032,ANG,WSI
1029_IWL_DIS_XX,1029,DIS,IWL
1058_WSI_FEA_XX,1058,FEA,WSI
1023_IEO_NEU_XX,1023,NEU,IEO
1022_IWW_FEA_XX,1022,FEA,IWW
1010_ITH_FEA_XX,1010,FEA,ITH
1088_IEO_HAP_MD,1088,HAP,IEO
1061_IWL_FEA_XX,1061,FEA,IWL
1078_TAI_FEA_XX,1078,FEA,TAI
1016_ITS_FEA_XX,1016,FEA,ITS
1084_WSI_NEU_XX,1084,NEU,WSI
1067_IEO_SAD_HI,1067,SAD,IEO
1079_ITS_NEU_XX,1079,NEU,ITS
1053_IWW_DIS_XX,1053,DIS,IWW
1035_IEO_SAD_HI,1035,SAD,IEO
1031_IOM_FEA_XX,1031,FEA,IOM
1052_ITS_SAD_XX,1052,SAD,ITS
1047_IWL_SAD_XX,1047,SAD,IWL
1073_TSI_DIS_XX,1073,DIS,TSI
1022_IOM_ANG_XX,1022,ANG,IOM
1001_IEO_NEU_XX,1001,NEU,IEO
1061_WSI_ANG_XX,1061,ANG,WSI
1068_IEO_HAP_LO,1068,HAP,IEO
1005_TSI_ANG_XX,1005,ANG,TSI
1012_TSI_NEU_XX,1012,NEU,TSI
1088_IEO_NEU_XX,1088,NEU,IEO
1008_IWL_NEU_XX,1008,NEU,IWL
1077_DFA_ANG_XX,1077,ANG,DFA
1081_ITH_HAP_XX,1081,HAP,ITH
