FileID,ActorID,SentenceID,Emotion,Intensity,Old_Dur,New_Dur
1007_MTI_ANG_XX,1007,MTI,ANG,XX,4.3710625,3.12
1007_MTI_DIS_XX,1007,MTI,DIS,XX,4.07075,2.92
1007_MTI_FEA_XX,1007,MTI,FEA,XX,3.2031875,2.12
1007_MTI_HAP_XX,1007,MTI,HAP,XX,3.37,2.6
1007_MTI_NEU_XX,1007,MTI,NEU,XX,3.403375,2.6
1007_MTI_SAD_XX,1007,MTI,SAD,XX,3.403375,2.76
1007_TAI_ANG_XX,1007,TAI,ANG,XX,3.2365625,2.5
1007_TAI_DIS_XX,1007,TAI,DIS,XX,3.036375,2.4
1007_TAI_FEA_XX,1007,TAI,FEA,XX,4.07075,3.02
1007_TAI_HAP_XX,1007,TAI,HAP,XX,3.403375,2.7
1007_TAI_NEU_XX,1007,TAI,NEU,XX,3.603625,2.92
1007_TAI_SAD_XX,1007,TAI,SAD,XX,2.93625,2.24
1007_TIE_ANG_XX,1007,TIE,ANG,XX,4.604625,3.88
1007_TIE_DIS_XX,1007,TIE,DIS,XX,4.5045,3.48
1007_TIE_FEA_XX,1007,TIE,FEA,XX,3.3033125,2.74
1007_TIE_HAP_XX,1007,TIE,HAP,XX,2.6359375,2.16
1007_TIE_NEU_XX,1007,TIE,NEU,XX,3.3033125,2.96
1007_TIE_SAD_XX,1007,TIE,SAD,XX,3.7704375,2.28
1007_TSI_ANG_XX,1007,TSI,ANG,XX,2.2689375,1.9
1007_TSI_DIS_XX,1007,TSI,DIS,XX,2.93625,2.24
1007_TSI_FEA_XX,1007,TSI,FEA,XX,2.8028125,2.02
1007_TSI_HAP_XX,1007,TSI,HAP,XX,2.102125,1.76
1007_TSI_NEU_XX,1007,TSI,NEU,XX,2.969625,2.4
1007_TSI_SAD_XX,1007,TSI,SAD,XX,3.1364375,2.88
1007_WSI_ANG_XX,1007,WSI,ANG,XX,3.2031875,2.26
1007_WSI_DIS_XX,1007,WSI,DIS,XX,3.970625,2.68
1007_WSI_FEA_XX,1007,WSI,FEA,XX,3.1698125,1.82
1007_WSI_HAP_XX,1007,WSI,HAP,XX,3.036375,1.9
1007_WSI_NEU_XX,1007,WSI,NEU,XX,4.3710625,3.82
1007_WSI_SAD_XX,1007,WSI,SAD,XX,3.43675,2.22
1009_DFA_ANG_XX,1009,DFA,ANG,XX,2.035375,1.54
1009_DFA_DIS_XX,1009,DFA,DIS,XX,2.56925,1.72
1009_DFA_FEA_XX,1009,DFA,FEA,XX,2.535875,1.86
1009_DFA_HAP_XX,1009,DFA,HAP,XX,2.402375,1.5
1009_DFA_NEU_XX,1009,DFA,NEU,XX,2.402375,1.8
1009_DFA_SAD_XX,1009,DFA,SAD,XX,3.103125,2.1
1009_IEO_NEU_XX,1009,IEO,NEU,XX,2.535875,1.72
1009_IOM_ANG_XX,1009,IOM,ANG,XX,2.8361875,1.96
1009_IOM_DIS_XX,1009,IOM,DIS,XX,2.93625,2.14
1009_IOM_FEA_XX,1009,IOM,FEA,XX,2.5025,1.82
1009_IOM_HAP_XX,1009,IOM,HAP,XX,2.369,1.9
1009_IOM_NEU_XX,1009,IOM,NEU,XX,2.1688125,1.92
1009_IOM_SAD_XX,1009,IOM,SAD,XX,3.003,2.42
1009_ITH_ANG_XX,1009,ITH,ANG,XX,2.8361875,2.04
1009_ITH_DIS_XX,1009,ITH,DIS,XX,2.969625,2.48
1009_ITH_FEA_XX,1009,ITH,FEA,XX,2.8695,1.86
1009_ITH_HAP_XX,1009,ITH,HAP,XX,2.402375,1.68
1009_ITH_NEU_XX,1009,ITH,NEU,XX,3.1364375,2.48
1009_ITH_SAD_XX,1009,ITH,SAD,XX,3.470125,2.12
1009_ITS_ANG_XX,1009,ITS,ANG,XX,3.6703125,2.88
1009_ITS_DIS_XX,1009,ITS,DIS,XX,3.003,2.14
1009_ITS_FEA_XX,1009,ITS,FEA,XX,2.535875,2.08
1009_ITS_HAP_XX,1009,ITS,HAP,XX,2.56925,1.82
1009_ITS_NEU_XX,1009,ITS,NEU,XX,2.8028125,2.48
1009_ITS_SAD_XX,1009,ITS,SAD,XX,3.103125,2.62
1009_IWL_ANG_XX,1009,IWL,ANG,XX,3.2031875,2.56
1009_IWL_DIS_XX,1009,IWL,DIS,XX,3.2031875,2.58
1009_IWL_FEA_XX,1009,IWL,FEA,XX,2.43575,1.62
1009_IWL_HAP_XX,1009,IWL,HAP,XX,3.2365625,2.22
1009_IWL_NEU_XX,1009,IWL,NEU,XX,2.7694375,1.66
1009_IWL_SAD_XX,1009,IWL,SAD,XX,3.06975,2.26
1009_IWW_ANG_XX,1009,IWW,ANG,XX,3.1698125,2.52
1009_IWW_DIS_XX,1009,IWW,DIS,XX,3.57025,2.06
1009_IWW_FEA_XX,1009,IWW,FEA,XX,2.6359375,1.74
1009_IWW_HAP_XX,1009,IWW,HAP,XX,2.102125,1.56
1009_IWW_NEU_XX,1009,IWW,NEU,XX,2.43575,1.86
1009_IWW_SAD_XX,1009,IWW,SAD,XX,2.7694375,2.46
1009_TAI_ANG_XX,1009,TAI,ANG,XX,2.43575,2.02
1009_TAI_DIS_XX,1009,TAI,DIS,XX,3.3033125,2.5
1009_TAI_FEA_XX,1009,TAI,FEA,XX,2.8695,2.56
1009_TAI_HAP_XX,1009,TAI,HAP,XX,2.7026875,2.02
1009_TAI_NEU_XX,1009,TAI,NEU,XX,2.8361875,2.2
1009_TAI_SAD_XX,1009,TAI,SAD,XX,3.2699375,2.26
1009_TIE_ANG_XX,1009,TIE,ANG,XX,2.93625,2.38
1009_TIE_DIS_XX,1009,TIE,DIS,XX,3.37,2.48
1009_TIE_FEA_XX,1009,TIE,FEA,XX,2.6693125,2.08
1009_TIE_HAP_XX,1009,TIE,HAP,XX,2.6693125,2.22
1009_TIE_NEU_XX,1009,TIE,NEU,XX,2.6693125,2.1
1009_TIE_SAD_XX,1009,TIE,SAD,XX,2.7026875,2.12
1009_TSI_ANG_XX,1009,TSI,ANG,XX,2.3356875,1.96
1009_TSI_DIS_XX,1009,TSI,DIS,XX,2.469125,2.24
1009_TSI_FEA_XX,1009,TSI,FEA,XX,2.3023125,1.76
1009_TSI_HAP_XX,1009,TSI,HAP,XX,2.56925,1.94
1009_TSI_NEU_XX,1009,TSI,NEU,XX,2.43575,1.8
1009_TSI_SAD_XX,1009,TSI,SAD,XX,2.5025,2.18
1009_WSI_ANG_XX,1009,WSI,ANG,XX,3.3033125,2.98
1009_WSI_DIS_XX,1009,WSI,DIS,XX,2.8695,1.9
1009_WSI_FEA_XX,1009,WSI,FEA,XX,2.7694375,2.2
1009_WSI_HAP_XX,1009,WSI,HAP,XX,2.6693125,1.84
1009_WSI_NEU_XX,1009,WSI,NEU,XX,2.7026875,1.96
1009_WSI_SAD_XX,1009,WSI,SAD,XX,2.8695,1.7
1010_DFA_ANG_XX,1010,DFA,ANG,XX,2.2021875,1.7
1010_DFA_DIS_XX,1010,DFA,DIS,XX,2.6359375,1.8
1010_DFA_FEA_XX,1010,DFA,FEA,XX,2.2689375,1.7
1010_DFA_HAP_XX,1010,DFA,HAP,XX,1.901875,1.64
1010_DFA_NEU_XX,1010,DFA,NEU,XX,2.535875,1.94
1010_DFA_SAD_XX,1010,DFA,SAD,XX,2.1688125,1.8
1010_IEO_NEU_XX,1010,IEO,NEU,XX,2.2689375,2.0
1010_IOM_ANG_XX,1010,IOM,ANG,XX,2.602625,1.68
1010_IOM_DIS_XX,1010,IOM,DIS,XX,2.7360625,2.3
1010_IOM_FEA_XX,1010,IOM,FEA,XX,2.469125,2.12
1010_IOM_HAP_XX,1010,IOM,HAP,XX,1.93525,1.58
1010_IOM_NEU_XX,1010,IOM,NEU,XX,2.8695,2.34
1010_IOM_SAD_XX,1010,IOM,SAD,XX,2.402375,2.04
1010_ITH_ANG_XX,1010,ITH,ANG,XX,3.3033125,2.12
1010_ITH_DIS_XX,1010,ITH,DIS,XX,3.37,2.48
1010_ITH_FEA_XX,1010,ITH,FEA,XX,2.3356875,1.7
1010_ITH_HAP_XX,1010,ITH,HAP,XX,2.8361875,2.2
1010_ITH_NEU_XX,1010,ITH,NEU,XX,2.6693125,2.22
1010_ITH_SAD_XX,1010,ITH,SAD,XX,2.8695,2.52
1010_ITS_ANG_XX,1010,ITS,ANG,XX,2.7360625,1.72
1010_ITS_DIS_XX,1010,ITS,DIS,XX,3.103125,2.74
1010_ITS_FEA_XX,1010,ITS,FEA,XX,2.902875,2.4
1010_ITS_HAP_XX,1010,ITS,HAP,XX,1.968625,1.66
1010_ITS_NEU_XX,1010,ITS,NEU,XX,2.5025,2.3
1010_ITS_SAD_XX,1010,ITS,SAD,XX,3.1364375,2.06
1010_IWL_ANG_XX,1010,IWL,ANG,XX,3.003,2.6
1010_IWL_DIS_XX,1010,IWL,DIS,XX,2.8695,1.82
1010_IWL_FEA_XX,1010,IWL,FEA,XX,2.8695,2.42
1010_IWL_HAP_XX,1010,IWL,HAP,XX,2.3356875,1.94
1010_IWL_NEU_XX,1010,IWL,NEU,XX,3.7036875,2.46
1010_IWL_SAD_XX,1010,IWL,SAD,XX,2.369,2.1
1010_IWW_ANG_XX,1010,IWW,ANG,XX,2.2755625,1.84
1010_IWW_DIS_XX,1010,IWW,DIS,XX,2.602625,1.82
1010_IWW_FEA_XX,1010,IWW,FEA,XX,3.603625,2.92
1010_IWW_HAP_XX,1010,IWW,HAP,XX,2.8695,2.56
1010_IWW_NEU_XX,1010,IWW,NEU,XX,2.5025,1.96
1010_IWW_SAD_XX,1010,IWW,SAD,XX,2.8028125,2.38
1010_MTI_ANG_XX,1010,MTI,ANG,XX,2.969625,2.4
1010_MTI_DIS_XX,1010,MTI,DIS,XX,2.7026875,1.86
1010_MTI_FEA_XX,1010,MTI,FEA,XX,2.902875,2.22
1010_MTI_HAP_XX,1010,MTI,HAP,XX,2.369,1.94
1010_MTI_NEU_XX,1010,MTI,NEU,XX,2.8361875,2.36
1010_MTI_SAD_XX,1010,MTI,SAD,XX,2.469125,1.66
1010_TAI_ANG_XX,1010,TAI,ANG,XX,2.56925,2.18
1010_TAI_DIS_XX,1010,TAI,DIS,XX,3.06975,2.02
1010_TAI_FEA_XX,1010,TAI,FEA,XX,2.7026875,2.38
1010_TAI_HAP_XX,1010,TAI,HAP,XX,2.369,1.8
1010_TAI_NEU_XX,1010,TAI,NEU,XX,3.06975,2.62
1010_TAI_SAD_XX,1010,TAI,SAD,XX,2.902875,2.32
1010_TIE_ANG_XX,1010,TIE,ANG,XX,3.470125,2.6
1010_TIE_DIS_XX,1010,TIE,DIS,XX,3.93725,3.18
1010_TIE_FEA_XX,1010,TIE,FEA,XX,2.7694375,2.44
1010_TIE_HAP_XX,1010,TIE,HAP,XX,2.969625,2.16
1010_TIE_NEU_XX,1010,TIE,NEU,XX,2.6359375,2.32
1010_TIE_SAD_XX,1010,TIE,SAD,XX,3.37,2.72
1010_TSI_ANG_XX,1010,TSI,ANG,XX,2.43575,2.1
1010_TSI_DIS_XX,1010,TSI,DIS,XX,2.7360625,2.22
1010_TSI_FEA_XX,1010,TSI,FEA,XX,2.2021875,0.4
1010_TSI_HAP_XX,1010,TSI,HAP,XX,1.8018125,1.44
1010_TSI_NEU_XX,1010,TSI,NEU,XX,2.102125,1.66
1010_TSI_SAD_XX,1010,TSI,SAD,XX,2.2755625,1.6
1010_WSI_ANG_XX,1010,WSI,ANG,XX,3.1698125,2.64
1010_WSI_DIS_XX,1010,WSI,DIS,XX,3.1364375,1.98
1010_WSI_FEA_XX,1010,WSI,FEA,XX,3.1364375,2.7
1010_WSI_HAP_XX,1010,WSI,HAP,XX,2.2021875,1.78
1010_WSI_NEU_XX,1010,WSI,NEU,XX,2.56925,2.2
1010_WSI_SAD_XX,1010,WSI,SAD,XX,2.93625,2.54
1011_DFA_ANG_XX,1011,DFA,ANG,XX,2.969625,2.38
1011_DFA_DIS_XX,1011,DFA,DIS,XX,2.535875,1.92
1011_DFA_FEA_XX,1011,DFA,FEA,XX,2.035375,1.18
1011_DFA_HAP_XX,1011,DFA,HAP,XX,2.035375,1.74
1011_DFA_NEU_XX,1011,DFA,NEU,XX,2.469125,2.0
1011_DFA_SAD_XX,1011,DFA,SAD,XX,2.5025,2.24
1011_IEO_NEU_XX,1011,IEO,NEU,XX,1.7350625,1.3
1011_IOM_ANG_XX,1011,IOM,ANG,XX,2.6359375,2.02
1011_IOM_DIS_XX,1011,IOM,DIS,XX,2.8361875,2.26
1011_IOM_FEA_XX,1011,IOM,FEA,XX,2.7360625,2.32
1011_IOM_HAP_XX,1011,IOM,HAP,XX,2.43575,2.14
1011_IOM_NEU_XX,1011,IOM,NEU,XX,2.1354375,1.78
1011_IOM_SAD_XX,1011,IOM,SAD,XX,2.535875,2.0
1011_ITH_ANG_XX,1011,ITH,ANG,XX,3.003,2.46
1011_ITH_DIS_XX,1011,ITH,DIS,XX,2.8695,1.98
1011_ITH_FEA_XX,1011,ITH,FEA,XX,2.3023125,1.74
1011_ITH_HAP_XX,1011,ITH,HAP,XX,2.535875,2.22
1011_ITH_NEU_XX,1011,ITH,NEU,XX,2.8361875,2.28
1011_ITH_SAD_XX,1011,ITH,SAD,XX,2.3023125,1.66
1011_ITS_ANG_XX,1011,ITS,ANG,XX,2.7026875,2.2
1011_ITS_DIS_XX,1011,ITS,DIS,XX,3.1698125,2.52
1011_ITS_FEA_XX,1011,ITS,FEA,XX,2.5025,1.66
1011_ITS_HAP_XX,1011,ITS,HAP,XX,2.3356875,1.82
1011_ITS_NEU_XX,1011,ITS,NEU,XX,2.43575,2.04
1011_ITS_SAD_XX,1011,ITS,SAD,XX,2.7360625,2.1
1011_IWL_ANG_XX,1011,IWL,ANG,XX,2.6359375,2.22
1011_IWL_DIS_XX,1011,IWL,DIS,XX,2.2689375,1.8
1011_IWL_FEA_XX,1011,IWL,FEA,XX,2.43575,1.86
1011_IWL_HAP_XX,1011,IWL,HAP,XX,2.2755625,1.78
1011_IWL_NEU_XX,1011,IWL,NEU,XX,2.43575,2.08
1011_IWL_SAD_XX,1011,IWL,SAD,XX,2.8695,1.84
1011_IWW_ANG_XX,1011,IWW,ANG,XX,2.6359375,1.76
1011_IWW_DIS_XX,1011,IWW,DIS,XX,3.103125,2.46
1011_IWW_FEA_XX,1011,IWW,FEA,XX,2.3356875,1.6
1011_IWW_HAP_XX,1011,IWW,HAP,XX,2.1354375,1.88
1011_IWW_NEU_XX,1011,IWW,NEU,XX,2.7694375,2.12
1011_IWW_SAD_XX,1011,IWW,SAD,XX,2.2755625,1.96
1011_MTI_ANG_XX,1011,MTI,ANG,XX,2.902875,2.2
1011_MTI_DIS_XX,1011,MTI,DIS,XX,2.8361875,2.5
1011_MTI_FEA_XX,1011,MTI,FEA,XX,2.3356875,2.04
1011_MTI_HAP_XX,1011,MTI,HAP,XX,2.7694375,1.94
1011_MTI_NEU_XX,1011,MTI,NEU,XX,2.8361875,2.24
1011_MTI_SAD_XX,1011,MTI,SAD,XX,2.402375,1.96
1011_TAI_ANG_XX,1011,TAI,ANG,XX,2.602625,2.14
1011_TAI_DIS_XX,1011,TAI,DIS,XX,2.8361875,2.34
1011_TAI_FEA_XX,1011,TAI,FEA,XX,2.6359375,2.3
1011_TAI_HAP_XX,1011,TAI,HAP,XX,2.2021875,1.92
1011_TAI_NEU_XX,1011,TAI,NEU,XX,2.7026875,2.18
1011_TAI_SAD_XX,1011,TAI,SAD,XX,2.3356875,1.9
1011_TIE_ANG_XX,1011,TIE,ANG,XX,3.470125,2.72
1011_TIE_DIS_XX,1011,TIE,DIS,XX,4.3710625,3.32
1011_TIE_FEA_XX,1011,TIE,FEA,XX,2.7694375,2.22
1011_TIE_HAP_XX,1011,TIE,HAP,XX,2.469125,1.56
1011_TIE_NEU_XX,1011,TIE,NEU,XX,2.2755625,1.7
1011_TIE_SAD_XX,1011,TIE,SAD,XX,3.7704375,2.66
1011_TSI_ANG_XX,1011,TSI,ANG,XX,2.8361875,2.26
1011_TSI_DIS_XX,1011,TSI,DIS,XX,2.7026875,2.26
1011_TSI_FEA_XX,1011,TSI,FEA,XX,2.602625,2.28
1011_TSI_HAP_XX,1011,TSI,HAP,XX,2.2021875,1.9
1011_TSI_NEU_XX,1011,TSI,NEU,XX,2.469125,2.2
1011_TSI_SAD_XX,1011,TSI,SAD,XX,2.402375,2.0
1011_WSI_ANG_XX,1011,WSI,ANG,XX,3.470125,3.04
1011_WSI_DIS_XX,1011,WSI,DIS,XX,3.1364375,2.78
1011_WSI_FEA_XX,1011,WSI,FEA,XX,2.2689375,1.5
1011_WSI_HAP_XX,1011,WSI,HAP,XX,2.3356875,1.58
1011_WSI_NEU_XX,1011,WSI,NEU,XX,2.93625,2.24
1011_WSI_SAD_XX,1011,WSI,SAD,XX,2.602625,2.26
1012_DFA_ANG_XX,1012,DFA,ANG,XX,2.7026875,2.4
1012_DFA_DIS_XX,1012,DFA,DIS,XX,2.06875,1.72
1012_DFA_FEA_XX,1012,DFA,FEA,XX,2.06875,1.8
1012_DFA_HAP_XX,1012,DFA,HAP,XX,2.3356875,2.04
1012_DFA_NEU_XX,1012,DFA,NEU,XX,2.3023125,2.06
1012_DFA_SAD_XX,1012,DFA,SAD,XX,2.2689375,1.48
1012_IEO_NEU_XX,1012,IEO,NEU,XX,2.2826875,1.9
1012_IOM_ANG_XX,1012,IOM,ANG,XX,2.06875,1.72
1012_IOM_DIS_XX,1012,IOM,DIS,XX,2.469125,2.04
1012_IOM_FEA_XX,1012,IOM,FEA,XX,2.2689375,1.62
1012_IOM_HAP_XX,1012,IOM,HAP,XX,2.3356875,1.92
1012_IOM_NEU_XX,1012,IOM,NEU,XX,2.1688125,1.84
1012_IOM_SAD_XX,1012,IOM,SAD,XX,2.3023125,1.86
1012_ITH_ANG_XX,1012,ITH,ANG,XX,2.93625,2.58
1012_ITH_DIS_XX,1012,ITH,DIS,XX,2.6359375,2.24
1012_ITH_FEA_XX,1012,ITH,FEA,XX,2.7694375,2.22
1012_ITH_HAP_XX,1012,ITH,HAP,XX,2.8695,2.36
1012_ITH_NEU_XX,1012,ITH,NEU,XX,2.43575,2.02
1012_ITH_SAD_XX,1012,ITH,SAD,XX,2.43575,2.12
1012_ITS_ANG_XX,1012,ITS,ANG,XX,2.902875,2.38
1012_ITS_DIS_XX,1012,ITS,DIS,XX,2.6359375,2.28
1012_ITS_FEA_XX,1012,ITS,FEA,XX,2.2755625,1.86
1012_ITS_HAP_XX,1012,ITS,HAP,XX,2.56925,1.7
1012_ITS_NEU_XX,1012,ITS,NEU,XX,2.2021875,1.88
1012_ITS_SAD_XX,1012,ITS,SAD,XX,3.103125,2.22
1012_IWL_ANG_XX,1012,IWL,ANG,XX,2.6359375,2.26
1012_IWL_DIS_XX,1012,IWL,DIS,XX,2.8695,2.32
1012_IWL_FEA_XX,1012,IWL,FEA,XX,2.402375,1.9
1012_IWL_HAP_XX,1012,IWL,HAP,XX,3.036375,2.44
1012_IWL_NEU_XX,1012,IWL,NEU,XX,2.6359375,1.96
1012_IWL_SAD_XX,1012,IWL,SAD,XX,2.8695,2.3
1012_IWW_ANG_XX,1012,IWW,ANG,XX,2.3356875,2.0
1012_IWW_DIS_XX,1012,IWW,DIS,XX,2.2689375,1.8
1012_IWW_FEA_XX,1012,IWW,FEA,XX,2.602625,2.02
1012_IWW_HAP_XX,1012,IWW,HAP,XX,2.7026875,1.7
1012_IWW_NEU_XX,1012,IWW,NEU,XX,2.369,2.06
1012_IWW_SAD_XX,1012,IWW,SAD,XX,2.43575,1.74
1012_MTI_ANG_XX,1012,MTI,ANG,XX,2.402375,1.94
1012_MTI_DIS_XX,1012,MTI,DIS,XX,2.969625,2.06
1012_MTI_FEA_XX,1012,MTI,FEA,XX,2.2689375,1.82
1012_MTI_HAP_XX,1012,MTI,HAP,XX,2.6693125,2.36
1012_MTI_NEU_XX,1012,MTI,NEU,XX,2.5025,2.08
1012_MTI_SAD_XX,1012,MTI,SAD,XX,2.6693125,2.22
1012_TAI_ANG_XX,1012,TAI,ANG,XX,2.3356875,1.96
1012_TAI_DIS_XX,1012,TAI,DIS,XX,3.103125,2.36
1012_TAI_FEA_XX,1012,TAI,FEA,XX,2.402375,2.06
1012_TAI_HAP_XX,1012,TAI,HAP,XX,2.7026875,2.2
1012_TAI_NEU_XX,1012,TAI,NEU,XX,2.469125,1.92
1012_TAI_SAD_XX,1012,TAI,SAD,XX,2.602625,2.32
1012_TIE_ANG_XX,1012,TIE,ANG,XX,2.8028125,2.22
1012_TIE_DIS_XX,1012,TIE,DIS,XX,2.7026875,2.14
1012_TIE_FEA_XX,1012,TIE,FEA,XX,2.6693125,2.02
1012_TIE_HAP_XX,1012,TIE,HAP,XX,3.57025,2.64
1012_TIE_NEU_XX,1012,TIE,NEU,XX,2.8361875,2.4
1012_TIE_SAD_XX,1012,TIE,SAD,XX,3.103125,2.04
1012_TSI_ANG_XX,1012,TSI,ANG,XX,2.43575,2.1
1012_TSI_DIS_XX,1012,TSI,DIS,XX,2.56925,2.06
1012_TSI_FEA_XX,1012,TSI,FEA,XX,2.43575,2.04
1012_TSI_HAP_XX,1012,TSI,HAP,XX,2.002,1.8
1012_TSI_NEU_XX,1012,TSI,NEU,XX,2.2755625,1.86
1012_TSI_SAD_XX,1012,TSI,SAD,XX,2.535875,2.04
1012_WSI_ANG_XX,1012,WSI,ANG,XX,2.469125,2.02
1012_WSI_DIS_XX,1012,WSI,DIS,XX,2.969625,2.46
1012_WSI_FEA_XX,1012,WSI,FEA,XX,2.7694375,2.3
1012_WSI_HAP_XX,1012,WSI,HAP,XX,2.8695,1.92
1012_WSI_NEU_XX,1012,WSI,NEU,XX,2.7360625,1.96
1012_WSI_SAD_XX,1012,WSI,SAD,XX,3.1698125,2.36
1014_DFA_ANG_XX,1014,DFA,ANG,XX,2.369,1.9
1014_DFA_DIS_XX,1014,DFA,DIS,XX,2.06875,1.64
1014_DFA_FEA_XX,1014,DFA,FEA,XX,2.7360625,2.34
1014_DFA_HAP_XX,1014,DFA,HAP,XX,2.2689375,1.28
1014_DFA_NEU_XX,1014,DFA,NEU,XX,2.5025,1.84
1014_DFA_SAD_XX,1014,DFA,SAD,XX,1.968625,1.74
1014_IEO_NEU_XX,1014,IEO,NEU,XX,1.968625,1.7
1014_IOM_ANG_XX,1014,IOM,ANG,XX,3.2699375,2.68
1014_IOM_DIS_XX,1014,IOM,DIS,XX,2.06875,1.7
1014_IOM_FEA_XX,1014,IOM,FEA,XX,2.93625,1.84
1014_IOM_HAP_XX,1014,IOM,HAP,XX,2.102125,1.82
1014_IOM_NEU_XX,1014,IOM,NEU,XX,2.102125,1.86
1014_IOM_SAD_XX,1014,IOM,SAD,XX,3.103125,2.6
1014_ITH_ANG_XX,1014,ITH,ANG,XX,3.57025,2.82
1014_ITH_DIS_XX,1014,ITH,DIS,XX,3.37,2.8
1014_ITH_FEA_XX,1014,ITH,FEA,XX,2.3356875,1.98
1014_ITH_HAP_XX,1014,ITH,HAP,XX,2.43575,1.84
1014_ITH_NEU_XX,1014,ITH,NEU,XX,2.6693125,2.34
1014_ITH_SAD_XX,1014,ITH,SAD,XX,3.43675,2.86
1014_ITS_ANG_XX,1014,ITS,ANG,XX,2.7694375,2.24
1014_ITS_DIS_XX,1014,ITS,DIS,XX,3.403375,2.22
1014_ITS_FEA_XX,1014,ITS,FEA,XX,2.56925,1.72
1014_ITS_HAP_XX,1014,ITS,HAP,XX,2.2689375,1.82
1014_ITS_NEU_XX,1014,ITS,NEU,XX,2.7694375,2.3
1014_ITS_SAD_XX,1014,ITS,SAD,XX,2.535875,2.04
1014_IWL_ANG_XX,1014,IWL,ANG,XX,3.8371875,3.44
1014_IWL_DIS_XX,1014,IWL,DIS,XX,3.93725,2.64
1014_IWL_FEA_XX,1014,IWL,FEA,XX,2.56925,1.88
1014_IWL_HAP_XX,1014,IWL,HAP,XX,3.2699375,2.6
1014_IWL_NEU_XX,1014,IWL,NEU,XX,2.8695,2.42
1014_IWL_SAD_XX,1014,IWL,SAD,XX,3.43675,2.46
1014_IWW_ANG_XX,1014,IWW,ANG,XX,2.7026875,2.1
1014_IWW_DIS_XX,1014,IWW,DIS,XX,2.93625,2.46
1014_IWW_FEA_XX,1014,IWW,FEA,XX,2.2021875,1.82
1014_IWW_HAP_XX,1014,IWW,HAP,XX,2.1688125,1.82
1014_IWW_NEU_XX,1014,IWW,NEU,XX,2.535875,2.26
1014_IWW_SAD_XX,1014,IWW,SAD,XX,2.5025,2.06
1014_MTI_ANG_XX,1014,MTI,ANG,XX,3.403375,2.56
1014_MTI_DIS_XX,1014,MTI,DIS,XX,2.535875,2.18
1014_MTI_FEA_XX,1014,MTI,FEA,XX,3.103125,2.26
1014_MTI_HAP_XX,1014,MTI,HAP,XX,2.3023125,2.0
1014_MTI_NEU_XX,1014,MTI,NEU,XX,3.103125,2.48
1014_MTI_SAD_XX,1014,MTI,SAD,XX,2.3023125,1.8
1014_TAI_ANG_XX,1014,TAI,ANG,XX,3.003,2.48
1014_TAI_DIS_XX,1014,TAI,DIS,XX,3.1364375,2.74
1014_TAI_FEA_XX,1014,TAI,FEA,XX,2.402375,1.96
1014_TAI_HAP_XX,1014,TAI,HAP,XX,2.602625,2.26
1014_TAI_NEU_XX,1014,TAI,NEU,XX,2.7694375,2.44
1014_TAI_SAD_XX,1014,TAI,SAD,XX,2.2355625,1.64
1014_TIE_ANG_XX,1014,TIE,ANG,XX,3.2365625,2.68
1014_TIE_DIS_XX,1014,TIE,DIS,XX,3.2031875,2.54
1014_TIE_FEA_XX,1014,TIE,FEA,XX,2.93625,2.3
1014_TIE_HAP_XX,1014,TIE,HAP,XX,2.902875,2.56
1014_TIE_NEU_XX,1014,TIE,NEU,XX,2.402375,1.98
1014_TIE_SAD_XX,1014,TIE,SAD,XX,3.103125,2.32
1014_TSI_ANG_XX,1014,TSI,ANG,XX,2.969625,2.56
1014_TSI_DIS_XX,1014,TSI,DIS,XX,2.8695,2.56
1014_TSI_FEA_XX,1014,TSI,FEA,XX,2.56925,1.82
1014_TSI_HAP_XX,1014,TSI,HAP,XX,2.5025,1.7
1014_TSI_NEU_XX,1014,TSI,NEU,XX,2.535875,2.04
1014_TSI_SAD_XX,1014,TSI,SAD,XX,2.43575,1.76
1014_WSI_ANG_XX,1014,WSI,ANG,XX,3.036375,2.26
1014_WSI_DIS_XX,1014,WSI,DIS,XX,2.402375,2.12
1014_WSI_FEA_XX,1014,WSI,FEA,XX,2.602625,1.86
1014_WSI_HAP_XX,1014,WSI,HAP,XX,2.1688125,1.86
1014_WSI_NEU_XX,1014,WSI,NEU,XX,2.3356875,1.76
1014_WSI_SAD_XX,1014,WSI,SAD,XX,2.2689375,1.86
1015_DFA_ANG_XX,1015,DFA,ANG,XX,2.2755625,1.74
1015_DFA_DIS_XX,1015,DFA,DIS,XX,2.1354375,1.2
1015_DFA_FEA_XX,1015,DFA,FEA,XX,2.035375,1.48
1015_DFA_HAP_XX,1015,DFA,HAP,XX,1.7684375,1.24
1015_DFA_NEU_XX,1015,DFA,NEU,XX,1.7684375,1.3
1015_DFA_SAD_XX,1015,DFA,SAD,XX,2.102125,1.52
1015_IEO_NEU_XX,1015,IEO,NEU,XX,2.1354375,1.8
1015_IOM_ANG_XX,1015,IOM,ANG,XX,2.602625,1.98
1015_IOM_DIS_XX,1015,IOM,DIS,XX,2.2021875,1.58
1015_IOM_FEA_XX,1015,IOM,FEA,XX,2.2755625,1.9
1015_IOM_HAP_XX,1015,IOM,HAP,XX,1.6349375,1.34
1015_IOM_NEU_XX,1015,IOM,NEU,XX,2.002,1.54
1015_IOM_SAD_XX,1015,IOM,SAD,XX,2.035375,1.56
1015_ITH_ANG_XX,1015,ITH,ANG,XX,2.8028125,2.16
